"CDD Campinas","GEO SP","107.076","ROTA","230","2019-03-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","81.346","ROTA","216","2019-03-01 00:00:00","TOTAL"
"CDD EMBU","GEO SP","60.125","ROTA","970","2019-03-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","48.910","ROTA","764","2019-03-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","23.476","ROTA","977","2019-03-01 00:00:00","TOTAL"
"CDD Jundiai","GEO SP","31.930","ROTA","231","2019-03-01 00:00:00","TOTAL"
"CDD LITORAL","GEO SP","20.128","ROTA","137","2019-03-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","47.447","ROTA","301","2019-03-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","152.083","ROTA","204","2019-03-01 00:00:00","TOTAL"
"CDD Norte","GEO SP","45.840","ROTA","771","2019-03-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","33.816","ROTA","543","2019-03-01 00:00:00","TOTAL"
"CDD PraiaGrande","GEO SP","26.313","ROTA","578","2019-03-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","75.777","ROTA","956","2019-03-01 00:00:00","TOTAL"
"CDD S J Campos","GEO SP","29.135","ROTA","966","2019-03-01 00:00:00","TOTAL"
"CDD Sul SP","GEO SP","- 0","ROTA","","2019-03-01 00:00:00","TOTAL"
"CDD Suzano","GEO SP","45.968","ROTA","297","2019-03-01 00:00:00","TOTAL"
"CDD Votorantin","GEO SP","28.292","ROTA","242","2019-03-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","14.099","ROTA","968","2019-03-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","44.857","ROTA","944","2019-03-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","81.333","ROTA","619","2019-03-01 00:00:00","TOTAL"
"CD Porto Aleg","GEO SUL","104.581","ROTA","713","2019-03-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","52.234","ROTA","143","2019-03-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","14.610","ROTA","129","2019-03-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","41.558","ROTA","50","2019-03-01 00:00:00","TOTAL"
"CDD Foz do Igua","GEO SUL","- 0","ROTA","","2019-03-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","57.437","ROTA","112","2019-03-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","21.973","ROTA","118","2019-03-01 00:00:00","TOTAL"
"CDD PontaGrossa","GEO SUL","32.260","ROTA","975","2019-03-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","17.952","ROTA","209","2019-03-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","72.203","ROTA","54","2019-03-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","22.394","ROTA","418","2019-03-01 00:00:00","TOTAL"
"CDDStaMaria","GEO SUL","15.826","ROTA","190","2019-03-01 00:00:00","TOTAL"
"CDL Paranagua","GEO SUL","13.731","ROTA","725","2019-03-01 00:00:00","TOTAL"
"CRBS CDBlumenau","GEO SUL","41.436","ROTA","928","2019-03-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","37.654","ROTA","926","2019-03-01 00:00:00","TOTAL"
"CDC Caceres","GEO CO","15.034","ROTA","448","2019-04-01 00:00:00","TOTAL"
"CDC Catalao","GEO CO","10.069","ROTA","783","2019-04-01 00:00:00","TOTAL"
"CDC Colider","GEO CO","16.855","ROTA","465","2019-04-01 00:00:00","TOTAL"
"CDC Formosa","GEO CO","13.652","ROTA","732","2019-04-01 00:00:00","TOTAL"
"CDC Itumbiara","GEO CO","10.127","ROTA","77","2019-04-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","7.231","ROTA","572","2019-04-01 00:00:00","TOTAL"
"CDC Rio Verde","GEO CO","32.247","ROTA","435","2019-04-01 00:00:00","TOTAL"
"CDC Tangara","GEO CO","9.832","ROTA","829","2019-04-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","77.715","ROTA","710","2019-04-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","61","ROTA","454","2019-04-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","60.641","ROTA","455","2019-04-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","21.369","ROTA","39","2019-04-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","219","ROTA","453","2019-04-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","73.170","ROTA","849","2019-04-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","12.337","ROTA","761","2019-04-01 00:00:00","TOTAL"
"CDDRondonopolis","GEO CO","17.152","ROTA","111","2019-04-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","17.982","ROTA","820","2019-04-01 00:00:00","TOTAL"
"CDD Ipatinga","GEO MG","16.220","ROTA","45","2019-04-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","59.571","ROTA","95","2019-04-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","16.899","ROTA","835","2019-04-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","17.025","ROTA","189","2019-04-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","46.892","ROTA","88","2019-04-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","46.028","ROTA","576","2019-04-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","19.062","ROTA","322","2019-04-01 00:00:00","TOTAL"
"CDDJoao Monleva","GEO MG","12.797","ROTA","186","2019-04-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","37.577","ROTA","845","2019-04-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","- 0","ROTA","723","2019-04-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","120.260","ROTA","541","2019-04-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","13.297","ROTA","809","2019-04-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","9.193","ROTA","973","2019-04-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","19.059","ROTA","581","2019-04-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","14.859","ROTA","295","2019-04-01 00:00:00","TOTAL"
"CDD Brumado","GEO NE","16.023","ROTA","825","2019-04-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","25.510","ROTA","598","2019-04-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","42.870","ROTA","180","2019-04-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","11.739","ROTA","52","2019-04-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","25.639","ROTA","70","2019-04-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","17.904","ROTA","457","2019-04-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","10.593","ROTA","46","2019-04-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","27.233","ROTA","141","2019-04-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","66.979","ROTA","546","2019-04-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","64.818","ROTA","71","2019-04-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","31.013","ROTA","135","2019-04-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","21.566","ROTA","729","2019-04-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","7.978","ROTA","934","2019-04-01 00:00:00","TOTAL"
"CDC Araguaina","GEO NO","26.663","ROTA","191","2019-04-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","13.405","ROTA","843","2019-04-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","57.828","ROTA","229","2019-04-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","37.033","ROTA","499","2019-04-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","16.861","ROTA","603","2019-04-01 00:00:00","TOTAL"
"CDD Itapipoca","GEO NO","6.864","ROTA","252","2019-04-01 00:00:00","TOTAL"
"CDD Maraba","GEO NO","14.164","ROTA","292","2019-04-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","34.201","ROTA","992","2019-04-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","27.355","ROTA","458","2019-04-01 00:00:00","TOTAL"
"CDD SUL MARANHA","GEO NO","9.645","ROTA","67","2019-04-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","47.770","ROTA","762","2019-04-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","22.015","ROTA","85","2019-04-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","116.564","ROTA","36","2019-04-01 00:00:00","TOTAL"
"CDD Cachoeiro","GEO RJ/ES","22.019","ROTA","986","2019-04-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","27.259","ROTA","539","2019-04-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","127.369","ROTA","538","2019-04-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","97.603","ROTA","724","2019-04-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","61.774","ROTA","958","2019-04-01 00:00:00","TOTAL"
"CDD Petropolis","GEO RJ/ES","34.704","ROTA","86","2019-04-01 00:00:00","TOTAL"
"CDD S.Cristovao","GEO RJ/ES","66.967","ROTA","575","2019-04-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","63.238","ROTA","438","2019-04-01 00:00:00","TOTAL"
"CDD VR","GEO RJ/ES","41.311","ROTA","81","2019-04-01 00:00:00","TOTAL"
"CDL Itaperuna","GEO RJ/ES","19.461","ROTA","495","2019-04-01 00:00:00","TOTAL"
"CRBS CDDNIguacu","GEO RJ/ES","60.968","ROTA","61","2019-04-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","30.147","ROTA","83","2019-04-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","24.064","ROTA","902","2019-04-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","32.208","ROTA","811","2019-04-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","31.470","ROTA","763","2019-04-01 00:00:00","TOTAL"
"CDD Barueri","GEO SP","47.740","ROTA","303","2019-04-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","95.190","ROTA","230","2019-04-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","75.279","ROTA","216","2019-04-01 00:00:00","TOTAL"
"CDD EMBU","GEO SP","56.073","ROTA","970","2019-04-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","40.835","ROTA","764","2019-04-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","19.588","ROTA","977","2019-04-01 00:00:00","TOTAL"
"CDD Jundiai","GEO SP","26.374","ROTA","231","2019-04-01 00:00:00","TOTAL"
"CDD LITORAL","GEO SP","17.519","ROTA","137","2019-04-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","42.856","ROTA","301","2019-04-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","124.502","ROTA","204","2019-04-01 00:00:00","TOTAL"
"CDD Norte","GEO SP","41.782","ROTA","771","2019-04-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","32.474","ROTA","543","2019-04-01 00:00:00","TOTAL"
"CDD PraiaGrande","GEO SP","25.439","ROTA","578","2019-04-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","66.080","ROTA","956","2019-04-01 00:00:00","TOTAL"
"CDD S J Campos","GEO SP","26.510","ROTA","966","2019-04-01 00:00:00","TOTAL"
"CDD Sul SP","GEO SP","- 0","ROTA","","2019-04-01 00:00:00","TOTAL"
"CDD Suzano","GEO SP","42.132","ROTA","297","2019-04-01 00:00:00","TOTAL"
"CDD Votorantin","GEO SP","23.845","ROTA","242","2019-04-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","14.279","ROTA","968","2019-04-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","41.606","ROTA","944","2019-04-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","76.486","ROTA","619","2019-04-01 00:00:00","TOTAL"
"CD Porto Aleg","GEO SUL","93.774","ROTA","713","2019-04-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","41.284","ROTA","143","2019-04-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","11.446","ROTA","129","2019-04-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","39.596","ROTA","50","2019-04-01 00:00:00","TOTAL"
"CDD Foz do Igua","GEO SUL","8.018","ROTA","","2019-04-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","54.479","ROTA","112","2019-04-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","20.855","ROTA","118","2019-04-01 00:00:00","TOTAL"
"CDD PontaGrossa","GEO SUL","27.889","ROTA","975","2019-04-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","22.695","ROTA","209","2019-04-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","65.582","ROTA","54","2019-04-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","20.202","ROTA","418","2019-04-01 00:00:00","TOTAL"
"CDDStaMaria","GEO SUL","14.128","ROTA","190","2019-04-01 00:00:00","TOTAL"
"CDL Paranagua","GEO SUL","14.595","ROTA","725","2019-04-01 00:00:00","TOTAL"
"CRBS CDBlumenau","GEO SUL","30.561","ROTA","928","2019-04-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","39.217","ROTA","926","2019-04-01 00:00:00","TOTAL"
"CDC Caceres","GEO CO","15.178","ROTA","448","2019-05-01 00:00:00","TOTAL"
"CDC Catalao","GEO CO","7.986","ROTA","783","2019-05-01 00:00:00","TOTAL"
"CDC Colider","GEO CO","17.548","ROTA","465","2019-05-01 00:00:00","TOTAL"
"CDC Formosa","GEO CO","12.654","ROTA","732","2019-05-01 00:00:00","TOTAL"
"CDC Itumbiara","GEO CO","9.191","ROTA","77","2019-05-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","7.350","ROTA","572","2019-05-01 00:00:00","TOTAL"
"CDC Rio Verde","GEO CO","29.718","ROTA","435","2019-05-01 00:00:00","TOTAL"
"CDC Tangara","GEO CO","9.974","ROTA","829","2019-05-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","86.906","ROTA","710","2019-05-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","63","ROTA","454","2019-05-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","63.698","ROTA","455","2019-05-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","20.555","ROTA","39","2019-05-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","- 0","ROTA","453","2019-05-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","81.264","ROTA","849","2019-05-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","14.219","ROTA","761","2019-05-01 00:00:00","TOTAL"
"CDDRondonopolis","GEO CO","18.751","ROTA","111","2019-05-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","15.673","ROTA","820","2019-05-01 00:00:00","TOTAL"
"CDD Ipatinga","GEO MG","15.239","ROTA","45","2019-05-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","48.150","ROTA","95","2019-05-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","15.848","ROTA","835","2019-05-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","17.219","ROTA","189","2019-05-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","41.139","ROTA","88","2019-05-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","46.438","ROTA","576","2019-05-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","15.341","ROTA","322","2019-05-01 00:00:00","TOTAL"
"CDDJoao Monleva","GEO MG","11.925","ROTA","186","2019-05-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","33.578","ROTA","845","2019-05-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","- 0","ROTA","723","2019-05-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","118.128","ROTA","541","2019-05-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","11.206","ROTA","809","2019-05-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","8.630","ROTA","973","2019-05-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","19.005","ROTA","581","2019-05-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","17.906","ROTA","295","2019-05-01 00:00:00","TOTAL"
"CDD Brumado","GEO NE","12.047","ROTA","825","2019-05-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","23.133","ROTA","598","2019-05-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","41.279","ROTA","180","2019-05-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","13.097","ROTA","52","2019-05-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","27.041","ROTA","70","2019-05-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","18.322","ROTA","457","2019-05-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","11.794","ROTA","46","2019-05-01 00:00:00","TOTAL"
"CDD Maceio","GEO NE","27.990","ROTA","141","2019-05-01 00:00:00","TOTAL"
"CDD Olinda","GEO NE","84.982","ROTA","546","2019-05-01 00:00:00","TOTAL"
"CDD Salvador","GEO NE","75.615","ROTA","71","2019-05-01 00:00:00","TOTAL"
"CDD Vit da Conq","GEO NE","24.367","ROTA","135","2019-05-01 00:00:00","TOTAL"
"CDL Cabo","GEO NE","21.900","ROTA","729","2019-05-01 00:00:00","TOTAL"
"CRBS CDCampinaG","GEO NE","8.463","ROTA","934","2019-05-01 00:00:00","TOTAL"
"CDC Araguaina","GEO NO","28.201","ROTA","191","2019-05-01 00:00:00","TOTAL"
"CDC Redencao","GEO NO","15.488","ROTA","843","2019-05-01 00:00:00","TOTAL"
"CDD Belem","GEO NO","60.115","ROTA","229","2019-05-01 00:00:00","TOTAL"
"CDD Fortaleza","GEO NO","46.662","ROTA","499","2019-05-01 00:00:00","TOTAL"
"CDD Imperatriz","GEO NO","18.228","ROTA","603","2019-05-01 00:00:00","TOTAL"
"CDD Itapipoca","GEO NO","8.265","ROTA","252","2019-05-01 00:00:00","TOTAL"
"CDD Maraba","GEO NO","15.964","ROTA","292","2019-05-01 00:00:00","TOTAL"
"CDD MARANHÃO","GEO NO","35.908","ROTA","992","2019-05-01 00:00:00","TOTAL"
"CDD Natal","GEO NO","25.246","ROTA","458","2019-05-01 00:00:00","TOTAL"
"CDD SUL MARANHA","GEO NO","10.771","ROTA","67","2019-05-01 00:00:00","TOTAL"
"CDL Ceara","GEO NO","58.550","ROTA","762","2019-05-01 00:00:00","TOTAL"
"CD Nova Friburg","GEO RJ/ES","20.924","ROTA","85","2019-05-01 00:00:00","TOTAL"
"CD RJ Campo Gde","GEO RJ/ES","106.116","ROTA","36","2019-05-01 00:00:00","TOTAL"
"CDD Cachoeiro","GEO RJ/ES","22.658","ROTA","986","2019-05-01 00:00:00","TOTAL"
"CDD Campos","GEO RJ/ES","25.097","ROTA","539","2019-05-01 00:00:00","TOTAL"
"CDD Jacarepagua","GEO RJ/ES","126.563","ROTA","538","2019-05-01 00:00:00","TOTAL"
"CDD Niteroi","GEO RJ/ES","94.728","ROTA","724","2019-05-01 00:00:00","TOTAL"
"CDD Pavuna","GEO RJ/ES","56.207","ROTA","958","2019-05-01 00:00:00","TOTAL"
"CDD Petropolis","GEO RJ/ES","32.656","ROTA","86","2019-05-01 00:00:00","TOTAL"
"CDD S.Cristovao","GEO RJ/ES","64.741","ROTA","575","2019-05-01 00:00:00","TOTAL"
"CDD Vitória","GEO RJ/ES","69.618","ROTA","438","2019-05-01 00:00:00","TOTAL"
"CDD VR","GEO RJ/ES","35.621","ROTA","81","2019-05-01 00:00:00","TOTAL"
"CDL Itaperuna","GEO RJ/ES","19.082","ROTA","495","2019-05-01 00:00:00","TOTAL"
"CRBS CDDNIguacu","GEO RJ/ES","58.100","ROTA","61","2019-05-01 00:00:00","TOTAL"
"CD Bebedouro","GEO SP","28.226","ROTA","83","2019-05-01 00:00:00","TOTAL"
"CD F. Agudos","GEO SP","21.626","ROTA","902","2019-05-01 00:00:00","TOTAL"
"CDD Aracatuba","GEO SP","35.573","ROTA","811","2019-05-01 00:00:00","TOTAL"
"CDD Araraquara","GEO SP","29.904","ROTA","763","2019-05-01 00:00:00","TOTAL"
"CDD Barueri","GEO SP","52.050","ROTA","303","2019-05-01 00:00:00","TOTAL"
"CDD Campinas","GEO SP","85.792","ROTA","230","2019-05-01 00:00:00","TOTAL"
"CDD Diadema","GEO SP","76.077","ROTA","216","2019-05-01 00:00:00","TOTAL"
"CDD EMBU","GEO SP","60.894","ROTA","970","2019-05-01 00:00:00","TOTAL"
"CDD Guarulhos","GEO SP","48.310","ROTA","764","2019-05-01 00:00:00","TOTAL"
"CDD Jau","GEO SP","17.653","ROTA","977","2019-05-01 00:00:00","TOTAL"
"CDD Jundiai","GEO SP","28.794","ROTA","231","2019-05-01 00:00:00","TOTAL"
"CDD LITORAL","GEO SP","17.070","ROTA","137","2019-05-01 00:00:00","TOTAL"
"CDD Maua","GEO SP","44.220","ROTA","301","2019-05-01 00:00:00","TOTAL"
"CDD Mooca","GEO SP","142.969","ROTA","204","2019-05-01 00:00:00","TOTAL"
"CDD Norte","GEO SP","41.487","ROTA","771","2019-05-01 00:00:00","TOTAL"
"CDD P Prudente","GEO SP","32.299","ROTA","543","2019-05-01 00:00:00","TOTAL"
"CDD PraiaGrande","GEO SP","22.714","ROTA","578","2019-05-01 00:00:00","TOTAL"
"CDD Rib. Preto","GEO SP","67.844","ROTA","956","2019-05-01 00:00:00","TOTAL"
"CDD S J Campos","GEO SP","23.366","ROTA","966","2019-05-01 00:00:00","TOTAL"
"CDD Sul SP","GEO SP","- 0","ROTA","","2019-05-01 00:00:00","TOTAL"
"CDD Suzano","GEO SP","40.956","ROTA","297","2019-05-01 00:00:00","TOTAL"
"CDD Votorantin","GEO SP","27.487","ROTA","242","2019-05-01 00:00:00","TOTAL"
"CDL Taubate","GEO SP","12.834","ROTA","968","2019-05-01 00:00:00","TOTAL"
"CRBS CDDMMirim","GEO SP","38.796","ROTA","944","2019-05-01 00:00:00","TOTAL"
"CD Curitiba","GEO SUL","81.932","ROTA","619","2019-05-01 00:00:00","TOTAL"
"CD Porto Aleg","GEO SUL","86.486","ROTA","713","2019-05-01 00:00:00","TOTAL"
"CDD Beltrao","GEO SUL","22.711","ROTA","143","2019-05-01 00:00:00","TOTAL"
"CDD Caxias","GEO SUL","10.788","ROTA","129","2019-05-01 00:00:00","TOTAL"
"CDD Florianop.","GEO SUL","36.914","ROTA","50","2019-05-01 00:00:00","TOTAL"
"CDD Foz do Igua","GEO SUL","26.776","ROTA","","2019-05-01 00:00:00","TOTAL"
"CDD Londrina","GEO SUL","51.673","ROTA","112","2019-05-01 00:00:00","TOTAL"
"CDD Pelotas","GEO SUL","16.481","ROTA","118","2019-05-01 00:00:00","TOTAL"
"CDD PontaGrossa","GEO SUL","31.205","ROTA","975","2019-05-01 00:00:00","TOTAL"
"CDD S J Pinhais","GEO SUL","23.268","ROTA","209","2019-05-01 00:00:00","TOTAL"
"CDD Sapucaia","GEO SUL","57.995","ROTA","54","2019-05-01 00:00:00","TOTAL"
"CDDStaCruzdoSul","GEO SUL","16.509","ROTA","418","2019-05-01 00:00:00","TOTAL"
"CDDStaMaria","GEO SUL","11.072","ROTA","190","2019-05-01 00:00:00","TOTAL"
"CDL Paranagua","GEO SUL","13.714","ROTA","725","2019-05-01 00:00:00","TOTAL"
"CRBS CDBlumenau","GEO SUL","27.837","ROTA","928","2019-05-01 00:00:00","TOTAL"
"CRBS CDCamboriu","GEO SUL","37.979","ROTA","926","2019-05-01 00:00:00","TOTAL"
"CDC Caceres","GEO CO","22.226","ROTA","448","2019-06-01 00:00:00","TOTAL"
"CDC Catalao","GEO CO","12.291","ROTA","783","2019-06-01 00:00:00","TOTAL"
"CDC Colider","GEO CO","22.954","ROTA","465","2019-06-01 00:00:00","TOTAL"
"CDC Formosa","GEO CO","17.894","ROTA","732","2019-06-01 00:00:00","TOTAL"
"CDC Itumbiara","GEO CO","11.059","ROTA","77","2019-06-01 00:00:00","TOTAL"
"CDC Rio Branco","GEO CO","8.209","ROTA","572","2019-06-01 00:00:00","TOTAL"
"CDC Rio Verde","GEO CO","40.711","ROTA","435","2019-06-01 00:00:00","TOTAL"
"CDC Tangara","GEO CO","11.798","ROTA","829","2019-06-01 00:00:00","TOTAL"
"CDD Brasilia","GEO CO","92.595","ROTA","710","2019-06-01 00:00:00","TOTAL"
"CDD Campo Gde","GEO CO","- 0","ROTA","454","2019-06-01 00:00:00","TOTAL"
"CDD Cuiaba","GEO CO","64.585","ROTA","455","2019-06-01 00:00:00","TOTAL"
"CDD F. Brasilia","GEO CO","43.275","ROTA","39","2019-06-01 00:00:00","TOTAL"
"CDD Goiania","GEO CO","65","ROTA","453","2019-06-01 00:00:00","TOTAL"
"CDD Manaus","GEO CO","81.846","ROTA","849","2019-06-01 00:00:00","TOTAL"
"CDD Porto Velho","GEO CO","14.235","ROTA","761","2019-06-01 00:00:00","TOTAL"
"CDDRondonopolis","GEO CO","21.610","ROTA","111","2019-06-01 00:00:00","TOTAL"
"CDD Alfenas","GEO MG","19.210","ROTA","820","2019-06-01 00:00:00","TOTAL"
"CDD Ipatinga","GEO MG","18.944","ROTA","45","2019-06-01 00:00:00","TOTAL"
"CDD Minas","GEO MG","60.619","ROTA","95","2019-06-01 00:00:00","TOTAL"
"CDD Pocos Cald","GEO MG","18.279","ROTA","835","2019-06-01 00:00:00","TOTAL"
"CDD Sete Lagoas","GEO MG","18.288","ROTA","189","2019-06-01 00:00:00","TOTAL"
"CDD Uberaba","GEO MG","51.616","ROTA","88","2019-06-01 00:00:00","TOTAL"
"CDD Uberlandia","GEO MG","54.616","ROTA","576","2019-06-01 00:00:00","TOTAL"
"CDD Varginha","GEO MG","24.618","ROTA","322","2019-06-01 00:00:00","TOTAL"
"CDDJoao Monleva","GEO MG","16.381","ROTA","186","2019-06-01 00:00:00","TOTAL"
"CDDPouso Alegre","GEO MG","43.615","ROTA","845","2019-06-01 00:00:00","TOTAL"
"CDL AS Minas","GEO MG","- 0","ROTA","723","2019-06-01 00:00:00","TOTAL"
"CDL Santa Luzia","GEO MG","124.124","ROTA","541","2019-06-01 00:00:00","TOTAL"
"CDC Arapiraca","GEO NE","13.400","ROTA","809","2019-06-01 00:00:00","TOTAL"
"CDC Eunapolis","GEO NE","9.205","ROTA","973","2019-06-01 00:00:00","TOTAL"
"CDD Aracaju","GEO NE","20.028","ROTA","581","2019-06-01 00:00:00","TOTAL"
"CDD Barreiras","GEO NE","26.293","ROTA","295","2019-06-01 00:00:00","TOTAL"
"CDD Brumado","GEO NE","5.541","ROTA","825","2019-06-01 00:00:00","TOTAL"
"CDD Caruaru","GEO NE","32.253","ROTA","598","2019-06-01 00:00:00","TOTAL"
"CDD F.Santana","GEO NE","74.516","ROTA","180","2019-06-01 00:00:00","TOTAL"
"CDD Guanambi","GEO NE","18.206","ROTA","52","2019-06-01 00:00:00","TOTAL"
"CDD Ilheus","GEO NE","30.902","ROTA","70","2019-06-01 00:00:00","TOTAL"
"CDD Joao Pessoa","GEO NE","24.061","ROTA","457","2019-06-01 00:00:00","TOTAL"
"CDD Lapa","GEO NE","16.083","ROTA","46","2019-06-01 00:00:00","TOTAL"
